target,title,address,imgUrl,description,latitude,longitude,rating
coffee,The F coffee,16 Đường Trương Công Định Phường 1 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipN7P1oTVItzziqzm0powX7dy8nIE2cmAAJJnULq=w80-h106-k-no,,11.9435556,108.4352608,4.1
coffee,Zalo Coffee,242 Phan Đình Phùng Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipP5mCdMdzhFH7FqbrssWrVCzBUtsLRo7d41afNS=w122-h92-k-no,,11.9494989,108.43515149999999,4.2
coffee,The Sun Coffee,01 Bis Đường Nhà Chung Phường 3 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPqd5EdlYKcdPuOA8OV0zwS2LlExSfHPlzaOEVC=w80-h106-k-no,,11.936484,108.43860529999999,4.2
coffee,Tiệm Cà Phê Trứng Cô Ba - nhà Táo,105 Đường Hai Bà Trưng Phường 6 Thành phố Đà Lạt Lâm Đồng 670000 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipM_YH36_HZ2bubGw9Pe2TDZFNB3WKHDAqWI2WCt=w130-h92-k-no,,11.945029199999999,108.43307229999999,4.4
coffee,Still cafe,59 Nguyễn Trãi Phường 9 Thành phố Đà Lạt Lâm Đồng 66111 Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPwcIcNI6edl-uYGJ9ZQnkt9G4BcHkq3uzXEgNS=w92-h92-k-no,,11.9443445,108.4543587,4.5
coffee,The Green Coffee,144 Xô Viết Nghệ Tĩnh Phường 7 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipNiZTgn2wvhYz8Dy3XTbrHeHrafV8mMniqhvv6T=w163-h92-k-no,,11.9622627,108.43362239999999,4.5
coffee,Coffee SoDamilk tea,Hẻm 66 Nguyễn Công Trứ Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.9543267,108.44000369999999,
coffee,Đi Coffee House,Đối diện 64 Đ. Nam Hồ Phường 11 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMRif2t626JngbEDasBMVI2HSpcVlwt_69iypUQ=w138-h92-k-no,,11.9498649,108.478771,4.6
coffee,One Coffee,227 Phan Đình Phùng Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipOpnhjqg_yoTWq5TKGTYP5-_OHyKGcqnrwef_l2=w92-h92-k-no,,11.9476292,108.4357615,5
coffee,COFFEE BEAN SAIGON,99 Phan Bội Châu Phường 1 Thành phố Đà Lạt Lâm Đồng Việt Nam,,,11.9438338,108.43866849999999,
coffee,Woodstock coffee - Đà Lạt,80 Đường Bùi Thị Xuân Phường 2 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipMp9Lp8c1lDsN0Eq8tR3WrZhrW44B94y7Pm6n7C=w138-h92-k-no,,11.946639,108.4406813,4.4
coffee,Cà Phê 139 (139 Coffee),XC6V+X4J Đường Trần Khánh Dư Phường 8 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipPTZbOoYzvxrVQBBLqw3106siSmu95zj6Cg-6wm=w163-h92-k-no,,11.962466,108.44276149999999,4.3
coffee,Xuân Sơn Coffee,67 Đường Mê Linh Phường 9 Thành phố Đà Lạt Lâm Đồng Việt Nam,https://lh5.googleusercontent.com/p/AF1QipM0tx5k3bEBrfXAq33or5zLazt6wjS94Bgso2RF=w80-h106-k-no,,11.9611471,108.471283,3.9
